albumId,albumTitle,albumType,discNumber,trackNumber,kind,title,artist,duration,durationMs,appleTrackId,musicbrainzRecordingId,url,previewUrl,source,sourceUrl,supplemented
apple-892735096,與我常在,studio,1,11,song,那一夜有沒有說?,陳奕迅,3:21,200800,892735136,,https://music.apple.com/hk/album/%E9%82%A3%E4%B8%80%E5%A4%9C%E6%9C%89%E6%B2%92%E6%9C%89%E8%AA%AA/892735096?i=892735136&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/75/47/a2/7547a28b-1deb-e470-5f80-2894c2c5ec74/mzaf_6904645084975150444.plus.aac.p.m4a,Apple iTunes Search API,https://itunes.apple.com/lookup?id=892735096&entity=song&limit=200&country=hk,False
apple-1694525250,醞釀,studio,1,1,song,La'mour,陳奕迅,3:44,224173,1694525251,,https://music.apple.com/hk/album/lamour/1694525250?i=1694525251&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/96/a8/14/96a814ae-26a6-eafa-246a-c9efaea429fa/mzaf_5421484575518055424.plus.aac.p.m4a,Apple iTunes Search API,https://itunes.apple.com/lookup?id=1694525250&entity=song&limit=200&country=hk,False
apple-1694525250,醞釀,studio,1,2,song,Taipei City,陳奕迅,3:32,212000,1694525252,,https://music.apple.com/hk/album/taipei-city/1694525250?i=1694525252&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/15/7d/d0/157dd01a-df49-99dc-4944-14421a880bc6/mzaf_17200170260952169131.plus.aac.p.m4a,Apple iTunes Search API,https://itunes.apple.com/lookup?id=1694525250&entity=song&limit=200&country=hk,False
apple-1694525250,醞釀,studio,1,3,song,愛的傀儡,陳奕迅,4:31,271160,1694525253,,https://music.apple.com/hk/album/%E6%84%9B%E7%9A%84%E5%82%80%E5%84%A1/1694525250?i=1694525253&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/fd/84/25/fd842560-4bba-24d0-34fc-cc669c70e788/mzaf_2857534807430462204.plus.aac.p.m4a,Apple iTunes Search API,https://itunes.apple.com/lookup?id=1694525250&entity=song&limit=200&country=hk,False
apple-1694525250,醞釀,studio,1,4,song,寵愛,陳奕迅,5:03,303333,1694525254,,https://music.apple.com/hk/album/%E5%AF%B5%E6%84%9B/1694525250?i=1694525254&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/32/f6/32/32f632cc-af53-28b6-4080-049b86e4c18c/mzaf_10473772298149859979.plus.aac.p.m4a,Apple iTunes Search API,https://itunes.apple.com/lookup?id=1694525250&entity=song&limit=200&country=hk,False
apple-1694525250,醞釀,studio,1,5,song,感動,陳奕迅,3:54,233840,1694525255,,https://music.apple.com/hk/album/%E6%84%9F%E5%8B%95/1694525250?i=1694525255&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/ee/03/63/ee036302-5842-e6f9-78c4-8f845b0eb9a9/mzaf_8134302554036711220.plus.aac.p.m4a,Apple iTunes Search API,https://itunes.apple.com/lookup?id=1694525250&entity=song&limit=200&country=hk,False
apple-1694525250,醞釀,studio,1,6,song,好聚好散,陳奕迅,4:44,283667,1694525257,,https://music.apple.com/hk/album/%E5%A5%BD%E8%81%9A%E5%A5%BD%E6%95%A3/1694525250?i=1694525257&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/5c/49/9a/5c499a16-03c4-f64c-d83a-230a0a474be0/mzaf_4572396513596550730.plus.aac.p.m4a,Apple iTunes Search API,https://itunes.apple.com/lookup?id=1694525250&entity=song&limit=200&country=hk,False
apple-1694525250,醞釀,studio,1,7,song,換季,陳奕迅,4:09,248840,1694525259,,https://music.apple.com/hk/album/%E6%8F%9B%E5%AD%A3/1694525250?i=1694525259&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/b5/db/f8/b5dbf832-9cc4-4609-3859-0aed809f5e3c/mzaf_12336528148435033410.plus.aac.p.m4a,Apple iTunes Search API,https://itunes.apple.com/lookup?id=1694525250&entity=song&limit=200&country=hk,False
apple-1694525250,醞釀,studio,1,8,song,攤開雙手,陳奕迅,4:16,255827,1694525260,,https://music.apple.com/hk/album/%E6%94%A4%E9%96%8B%E9%9B%99%E6%89%8B/1694525250?i=1694525260&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/73/be/fe/73befe24-7b0d-82e1-0220-dd6e691cb80e/mzaf_15020431100396600408.plus.aac.p.m4a,Apple iTunes Search API,https://itunes.apple.com/lookup?id=1694525250&entity=song&limit=200&country=hk,False
apple-1694525250,醞釀,studio,1,9,song,預感,陳奕迅,5:07,307333,1694525261,,https://music.apple.com/hk/album/%E9%A0%90%E6%84%9F/1694525250?i=1694525261&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/cb/8d/9f/cb8d9f22-faad-a6ce-ecd9-2e91f8019060/mzaf_10288346677169363285.plus.aac.p.m4a,Apple iTunes Search API,https://itunes.apple.com/lookup?id=1694525250&entity=song&limit=200&country=hk,False
